14day,wavenumber,intensity,,28 day,wavenumber,intensity
,2624.5,0.00134458,,,2624.5,0
,2623.82,0.00198587,,,2623.82,0.001148461
,2623.14,0.00174503,,,2623.14,0.001205324
,2622.45,0.0019479,,,2622.45,0.001109577
,2621.77,0.00193059,,,2621.77,0.001067291
,2621.09,0.00138936,,,2621.09,0.001045368
,2620.4,0.00146813,,,2620.4,0.000981383
,2619.72,0.00112934,,,2619.72,0.00104951
,2619.04,0,,,2619.04,0.001200776
,2618.35,0,,,2618.35,0.001150983
,2617.67,0,,,2617.67,0.001315547
,2616.98,0,,,2616.98,0.001224072
,2616.3,0,,,2616.3,0.001110597
,2615.62,0.00115485,,,2615.62,0
,2614.93,0,,,2614.93,0
,2614.25,0,,,2614.25,0
,2613.56,0,,,2613.56,0
,2612.88,0,,,2612.88,0
,2612.19,0,,,2612.19,0
,2611.51,0,,,2611.51,0
,2610.83,0.00131103,,,2610.83,0.000924483
,2610.14,0.00142525,,,2610.14,0
,2609.46,0.00127605,,,2609.46,0.000927246
,2608.77,0.00126427,,,2608.77,0
,2608.08,0.00126095,,,2608.08,0
,2607.4,0.0011855,,,2607.4,0
,2606.71,0.00135225,,,2606.71,0
,2606.03,0.00134937,,,2606.03,0
,2605.34,0.00118477,,,2605.34,0.000938182
,2604.66,0.00129738,,,2604.66,0.000970733
,2603.97,0.00134779,,,2603.97,0
,2603.28,0.0013263,,,2603.28,0
,2602.6,0,,,2602.6,0
,2601.91,0.00137949,,,2601.91,0
,2601.23,0.00118114,,,2601.23,0
,2600.54,0.00114843,,,2600.54,0.000966393
,2599.85,0.00127064,,,2599.85,0.001004927
,2599.17,0.00157763,,,2599.17,0.001075451
,2598.48,0.00135081,,,2598.48,0.000972195
,2597.79,0.00145635,,,2597.79,0
,2597.11,0.00185422,,,2597.11,0
,2596.42,0.00192586,,,2596.42,0
,2595.73,0.00190297,,,2595.73,0
,2595.04,0.00199228,,,2595.04,0
,2594.36,0.00147908,,,2594.36,0
,2593.67,0.00134394,,,2593.67,0.001071054
,2592.98,0,,,2592.98,0.001303595
,2592.29,0.00127512,,,2592.29,0.001465956
,2591.61,0,,,2591.61,0.001427098
,2590.92,0.00125108,,,2590.92,0.001348433
,2590.23,0.00134006,,,2590.23,0.001190771
,2589.54,0.00136671,,,2589.54,0.001029209
,2588.85,0.00147989,,,2588.85,0
,2588.16,0.00138507,,,2588.16,0
,2587.48,0.00123759,,,2587.48,0
,2586.79,0.00149698,,,2586.79,0
,2586.1,0.00165895,,,2586.1,0
,2585.41,0.00202833,,,2585.41,0
,2584.72,0.00188346,,,2584.72,0
,2584.03,0.00141111,,,2584.03,0.000978158
,2583.34,0,,,2583.34,0.001026495
,2582.65,0,,,2582.65,0.001127315
,2581.96,0,,,2581.96,0.001172278
,2581.27,0,,,2581.27,0.00137554
,2580.58,0,,,2580.58,0.001455303
,2579.9,0.00137248,,,2579.9,0.001341789
,2579.21,0.00159298,,,2579.21,0.001238551
,2578.52,0.00159114,,,2578.52,0.001191501
,2577.83,0.00140527,,,2577.83,0.00103253
,2577.14,0.00146112,,,2577.14,0.00101349
,2576.44,0.0012077,,,2576.44,0
,2575.75,0.00160339,,,2575.75,0.001057167
,2575.06,0.00167096,,,2575.06,0.001169047
,2574.37,0.0021659,,,2574.37,0.001113768
,2573.68,0.00217406,,,2573.68,0.001084856
,2572.99,0.0025019,,,2572.99,0.001017764
,2572.3,0.00245199,,,2572.3,0.001202542
,2571.61,0.00241468,,,2571.61,0.001110051
,2570.92,0.00255199,,,2570.92,0.001022218
,2570.23,0.0024137,,,2570.23,0.000977788
,2569.54,0.00224509,,,2569.54,0.001183739
,2568.84,0.00213512,,,2568.84,0.001288182
,2568.15,0.00170739,,,2568.15,0.001263116
,2567.46,0.00156788,,,2567.46,0.001222592
,2566.77,0.00146557,,,2566.77,0.001250978
,2566.08,0.00140556,,,2566.08,0.0013237
,2565.39,0.00147984,,,2565.39,0.001544
,2564.69,0.00181694,,,2564.69,0.001331957
,2564,0.00229752,,,2564,0.00120228
,2563.31,0.00252497,,,2563.31,0.001093919
,2562.62,0.00296572,,,2562.62,0.001205698
,2561.92,0.0026611,,,2561.92,0.001270182
,2561.23,0.00226143,,,2561.23,0.001301757
,2560.54,0.00155185,,,2560.54,0.001409658
,2559.85,0.00145934,,,2559.85,0.001329013
,2559.15,0.00136096,,,2559.15,0.00132649
,2558.46,0.00133107,,,2558.46,0.001581831
,2557.77,0.00132318,,,2557.77,0.001475218
,2557.07,0.00152225,,,2557.07,0.00137951
,2556.38,0.00170424,,,2556.38,0.001383368
,2555.69,0.00189046,,,2555.69,0.001372922
,2554.99,0.00161571,,,2554.99,0.00146818
,2554.3,0.00142382,,,2554.3,0.001467953
,2553.6,0.00133242,,,2553.6,0.001281436
,2552.91,0.00146791,,,2552.91,0.001119462
,2552.22,0.00146872,,,2552.22,0.001318537
,2551.52,0.0014116,,,2551.52,0.001388452
,2550.83,0.00137921,,,2550.83,0.001528708
,2550.13,0.00133212,,,2550.13,0.001737024
,2549.44,0.00149278,,,2549.44,0.001964613
,2548.74,0.00175341,,,2548.74,0.002236585
,2548.05,0.0018865,,,2548.05,0.002373406
,2547.35,0.00211365,,,2547.35,0.00242845
,2546.66,0.00282799,,,2546.66,0.002548553
,2545.96,0.00324565,,,2545.96,0.002890644
,2545.27,0.0033872,,,2545.27,0.002882792
,2544.57,0.00361437,,,2544.57,0.002548948
,2543.88,0.00354765,,,2543.88,0.002752917
,2543.18,0.00338395,,,2543.18,0.003106294
,2542.49,0.00332454,,,2542.49,0.003280992
,2541.79,0.00308173,,,2541.79,0.003071043
,2541.1,0.00306516,,,2541.1,0.003075643
,2540.4,0.00298802,,,2540.4,0.003564151
,2539.7,0.00346758,,,2539.7,0.003921351
,2539.01,0.00335528,,,2539.01,0.003922876
,2538.31,0.00328625,,,2538.31,0.003608728
,2537.61,0.00313044,,,2537.61,0.0036472
,2536.92,0.00327015,,,2536.92,0.00386391
,2536.22,0.00325289,,,2536.22,0.004055477
,2535.52,0.00296565,,,2535.52,0.00404371
,2534.83,0.00307327,,,2534.83,0.003632575
,2534.13,0.00324424,,,2534.13,0.003955095
,2533.43,0.00356682,,,2533.43,0.004208832
,2532.74,0.00431559,,,2532.74,0.003823257
,2532.04,0.00458072,,,2532.04,0.003924143
,2531.34,0.00494011,,,2531.34,0.003936738
,2530.64,0.00484823,,,2530.64,0.004158988
,2529.95,0.0048575,,,2529.95,0.004112154
,2529.25,0.00428693,,,2529.25,0.004264141
,2528.55,0.00381416,,,2528.55,0.004351251
,2527.85,0.00355079,,,2527.85,0.004351416
,2527.15,0.00401179,,,2527.15,0.004437204
,2526.46,0.00433387,,,2526.46,0.00441216
,2525.76,0.00492003,,,2525.76,0.004388649
,2525.06,0.00495216,,,2525.06,0.004749025
,2524.36,0.00499355,,,2524.36,0.004705403
,2523.66,0.0049378,,,2523.66,0.004698095
,2522.96,0.00482315,,,2522.96,0.004694265
,2522.26,0.0042641,,,2522.26,0.004743054
,2521.57,0.00489261,,,2521.57,0.004969077
,2520.87,0.00485735,,,2520.87,0.004956377
,2520.17,0.0057573,,,2520.17,0.004802333
,2519.47,0.00584352,,,2519.47,0.00480133
,2518.77,0.00610708,,,2518.77,0.004857268
,2518.07,0.00581429,,,2518.07,0.004898567
,2517.37,0.00506671,,,2517.37,0.004588141
,2516.67,0.00466432,,,2516.67,0.004380111
,2515.97,0.0040568,,,2515.97,0.004284439
,2515.27,0.00370196,,,2515.27,0.004075655
,2514.57,0.00392654,,,2514.57,0.004340634
,2513.87,0.00355026,,,2513.87,0.004313592
,2513.17,0.00379681,,,2513.17,0.004355961
,2512.47,0.0039352,,,2512.47,0.004475009
,2511.77,0.00459201,,,2511.77,0.004598121
,2511.07,0.00440188,,,2511.07,0.004538861
,2510.37,0.00428289,,,2510.37,0.004493029
,2509.66,0.00467651,,,2509.66,0.004352361
,2508.96,0.00447162,,,2508.96,0.004204944
,2508.26,0.00413204,,,2508.26,0.003988316
,2507.56,0.00368656,,,2507.56,0.003799172
,2506.86,0.00354058,,,2506.86,0.003635004
,2506.16,0.00344541,,,2506.16,0.003503544
,2505.46,0.00340985,,,2505.46,0.003402396
,2504.76,0.00373182,,,2504.76,0.003206358
,2504.05,0.00364539,,,2504.05,0.003075606
,2503.35,0.00347618,,,2503.35,0.003136544
,2502.65,0.00358823,,,2502.65,0.002895105
,2501.95,0.00315797,,,2501.95,0.002699315
,2501.25,0.00276443,,,2501.25,0.002706884
,2500.54,0.00275486,,,2500.54,0.002756779
,2499.84,0.00276324,,,2499.84,0.002959787
,2499.14,0.00250802,,,2499.14,0.002795199
,2498.44,0.00231517,,,2498.44,0.002409761
,2497.73,0.00274298,,,2497.73,0.002398585
,2497.03,0.0024567,,,2497.03,0.002558161
,2496.33,0.00215844,,,2496.33,0.002439637
,2495.62,0.00250132,,,2495.62,0.002171432
,2494.92,0.00242871,,,2494.92,0.001926905
,2494.22,0.00275489,,,2494.22,0.001876503
,2493.51,0.00292845,,,2493.51,0.00192178
,2492.81,0.00296637,,,2492.81,0.001828368
,2492.11,0.00282878,,,2492.11,0.001628661
,2491.4,0.0029215,,,2491.4,0.001563617
,2490.7,0.00287631,,,2490.7,0.001614013
,2489.99,0.00276972,,,2489.99,0.001912908
,2489.29,0.00257113,,,2489.29,0.00188727
,2488.59,0.00267115,,,2488.59,0.001877372
,2487.88,0.00261257,,,2487.88,0.001963066
,2487.18,0.00272937,,,2487.18,0.002092604
,2486.47,0.00272225,,,2486.47,0.002078281
,2485.77,0.0024425,,,2485.77,0.002000207
,2485.06,0.00201513,,,2485.06,0.001999434
,2484.36,0.00148629,,,2484.36,0.001906941
,2483.65,0,,,2483.65,0.001542642
,2482.95,0,,,2482.95,0.001395546
,2482.24,0,,,2482.24,0.001121523
,2481.54,0,,,2481.54,0
,2480.83,0,,,2480.83,0
,2480.13,0,,,2480.13,0.001059371
,2479.42,0,,,2479.42,0.001055974
,2478.71,0.00130899,,,2478.71,0.001258491
,2478.01,0.00145699,,,2478.01,0.001336181
,2477.3,0.00154886,,,2477.3,0.001591777
,2476.6,0.00144588,,,2476.6,0.001630054
,2475.89,0.00215196,,,2475.89,0.001625861
,2475.18,0.00220303,,,2475.18,0.001449601
,2474.48,0.00218621,,,2474.48,0.001126933
,2473.77,0.00201105,,,2473.77,0.001231569
,2473.06,0.00178553,,,2473.06,0.001351049
,2472.36,0.00193262,,,2472.36,0.001085326
,2471.65,0.00166786,,,2471.65,0.001031237
,2470.94,0.00167196,,,2470.94,0.000937179
,2470.24,0.00195586,,,2470.24,0.000928136
,2469.53,0.00148066,,,2469.53,0.000979136
,2468.82,0.00141059,,,2468.82,0.001216338
,2468.11,0.00147255,,,2468.11,0.001294808
,2467.41,0.00173312,,,2467.41,0.001624255
,2466.7,0.00194873,,,2466.7,0.002124938
,2465.99,0.00184103,,,2465.99,0.001903613
,2465.28,0.00161123,,,2465.28,0.001725713
,2464.57,0.00159486,,,2464.57,0.001656845
,2463.87,0.00184646,,,2463.87,0.001422706
,2463.16,0.00197651,,,2463.16,0.001232823
,2462.45,0.00157045,,,2462.45,0.001042901
,2461.74,0.00161073,,,2461.74,0
,2461.03,0,,,2461.03,0
,2460.32,0,,,2460.32,0
,2459.61,0,,,2459.61,0
,2458.9,0,,,2458.9,0
,2458.2,0,,,2458.2,0
,2457.49,0,,,2457.49,0
,2456.78,0,,,2456.78,0.001316776
,2456.07,0.00129844,,,2456.07,0.001523695
,2455.36,0.00158298,,,2455.36,0.00158231
,2454.65,0.00216738,,,2454.65,0.001513184
,2453.94,0.00201604,,,2453.94,0.001301294
,2453.23,0.00225522,,,2453.23,0.001315301
,2452.52,0.00227535,,,2452.52,0.001352412
,2451.81,0.00179044,,,2451.81,0.001161467
,2451.1,0.00157091,,,2451.1,0.001033279
,2450.39,0.00144685,,,2450.39,0.001017347
,2449.68,0.00133933,,,2449.68,0.001079798
,2448.97,0.00126012,,,2448.97,0.001096513
,2448.26,0.00123939,,,2448.26,0.001106578
,2447.55,0.00120199,,,2447.55,0.001119483
,2446.83,0.00118163,,,2446.83,0.000979722
,2446.12,0.00146136,,,2446.12,0.001209323
,2445.41,0.00135676,,,2445.41,0.001193821
,2444.7,0,,,2444.7,0.0012572
,2443.99,0,,,2443.99,0.001260638
,2443.28,0.00125777,,,2443.28,0.001276114
,2442.57,0.0012293,,,2442.57,0.001312423
,2441.85,0.00134968,,,2441.85,0.001229668
,2441.14,0.00145706,,,2441.14,0.001191953
,2440.43,0.0015694,,,2440.43,0.000983082
,2439.72,0.00158001,,,2439.72,0
,2439.01,0.00175606,,,2439.01,0
,2438.29,0.001718,,,2438.29,0
,2437.58,0.00155124,,,2437.58,0
,2436.87,0.00151869,,,2436.87,0
,2436.16,0,,,2436.16,0
,2435.44,0,,,2435.44,0.00108674
,2434.73,0,,,2434.73,0.001127279
,2434.02,0,,,2434.02,0.001137906
,2433.3,0.00147446,,,2433.3,0.001028102
,2432.59,0.00156905,,,2432.59,0
,2431.88,0.00226121,,,2431.88,0
,2431.16,0.00267871,,,2431.16,0
,2430.45,0.00266019,,,2430.45,0
,2429.74,0.00231718,,,2429.74,0
,2429.02,0.00176359,,,2429.02,0
,2428.31,0.00136432,,,2428.31,0.000965525
,2427.6,0,,,2427.6,0.001029812
,2426.88,0,,,2426.88,0
,2426.17,0,,,2426.17,0.00091834
,2425.45,0,,,2425.45,0
,2424.74,0.00125371,,,2424.74,0
,2424.02,0.00125832,,,2424.02,0
,2423.31,0,,,2423.31,0
,2422.59,0.00137533,,,2422.59,0
,2421.88,0.00136449,,,2421.88,0
,2421.16,0,,,2421.16,0
,2420.45,0,,,2420.45,0
,2419.73,0,,,2419.73,0
,2419.02,0.00137952,,,2419.02,0
,2418.3,0.00135599,,,2418.3,0
,2417.59,0.00159629,,,2417.59,0
,2416.87,0.00161094,,,2416.87,0.001009569
,2416.16,0.00152403,,,2416.16,0.000961374
,2415.44,0.0015744,,,2415.44,0.001085861
,2414.72,0,,,2414.72,0.001329076
,2414.01,0,,,2414.01,0.001303168
,2413.29,0,,,2413.29,0.001086098
,2412.57,0,,,2412.57,0
,2411.86,0,,,2411.86,0
,2411.14,0,,,2411.14,0
,2410.42,0,,,2410.42,0
,2409.71,0,,,2409.71,0
,2408.99,0,,,2408.99,0
,2408.27,0,,,2408.27,0.000982918
,2407.56,0,,,2407.56,0.00096733
,2406.84,0,,,2406.84,0.000941174
,2406.12,0.00130041,,,2406.12,0
,2405.4,0.00125981,,,2405.4,0
,2404.69,0.00127534,,,2404.69,0
,2403.97,0.00127812,,,2403.97,0
,2403.25,0.00151466,,,2403.25,0
,2402.53,0.0014218,,,2402.53,0
,2401.81,0.00178891,,,2401.81,0
,2401.1,0.00179371,,,2401.1,0
,2400.38,0.00162525,,,2400.38,0
,2399.66,0.00130833,,,2399.66,0
,2398.94,0.00137366,,,2398.94,0.000963577
,2398.22,0.00136512,,,2398.22,0.001248575
,2397.5,0.00145497,,,2397.5,0.001511563
,2396.78,0.00147019,,,2396.78,0.001860236
,2396.06,0.00145479,,,2396.06,0.001679777
,2395.35,0,,,2395.35,0.001697929
,2394.63,0.00121363,,,2394.63,0.001381092
,2393.91,0.00132706,,,2393.91,0.001344666
,2393.19,0.00164382,,,2393.19,0.001177645
,2392.47,0.00166647,,,2392.47,0.000974752
,2391.75,0.00193449,,,2391.75,0.000982758
,2391.03,0.00224501,,,2391.03,0.000986002
,2390.31,0.00232123,,,2390.31,0.001021762
,2389.59,0.00202818,,,2389.59,0.001312708
,2388.87,0.0018285,,,2388.87,0.001323674
,2388.15,0.00147597,,,2388.15,0.001460649
,2387.43,0.00160213,,,2387.43,0.001353865
,2386.71,0.00178411,,,2386.71,0.00133364
,2385.98,0.00155521,,,2385.98,0.001360662
,2385.26,0.00137221,,,2385.26,0.001048756
,2384.54,0,,,2384.54,0.000982175
,2383.82,0.00134446,,,2383.82,0
,2383.1,0,,,2383.1,0
,2382.38,0,,,2382.38,0
,2381.66,0.00138594,,,2381.66,0.000919983
,2380.94,0.00177837,,,2380.94,0.000976757
,2380.21,0.00228738,,,2380.21,0
,2379.49,0.00205242,,,2379.49,0
,2378.77,0.00163108,,,2378.77,0
,2378.05,0.00159721,,,2378.05,0
,2377.33,0.00203272,,,2377.33,0.001030754
,2376.6,0.0019751,,,2376.6,0.001060322
,2375.88,0.00202867,,,2375.88,0.001116149
,2375.16,0.00211895,,,2375.16,0.001343665
,2374.44,0.0017688,,,2374.44,0.001458443
,2373.71,0.00205256,,,2373.71,0.001468889
,2372.99,0.00214988,,,2372.99,0.001452508
,2372.27,0.00159997,,,2372.27,0.001646616
,2371.55,0.00146608,,,2371.55,0.0013796
,2370.82,0.00135752,,,2370.82,0.001467229
,2370.1,0.0017879,,,2370.1,0.001734886
,2369.38,0.00147049,,,2369.38,0.001707157
,2368.65,0.00162281,,,2368.65,0.001688521
,2367.93,0.00124233,,,2367.93,0.00161488
,2367.21,0,,,2367.21,0.001556062
,2366.48,0,,,2366.48,0.00135775
,2365.76,0,,,2365.76,0.001303446
,2365.03,0,,,2365.03,0.001311704
,2364.31,0.00144226,,,2364.31,0.001120395
,2363.58,0.00184109,,,2363.58,0.001155307
,2362.86,0.00233465,,,2362.86,0.001169308
,2362.14,0.00210031,,,2362.14,0.000995872
,2361.41,0.0020762,,,2361.41,0
,2360.69,0.00205049,,,2360.69,0
,2359.96,0.00185392,,,2359.96,0
,2359.24,0.00162112,,,2359.24,0
,2358.51,0.0015276,,,2358.51,0
,2357.79,0.00116517,,,2357.79,0
,2357.06,0.0012579,,,2357.06,0
,2356.33,0.00131858,,,2356.33,0
,2355.61,0.00117928,,,2355.61,0
,2354.88,0,,,2354.88,0
,2354.16,0.00145407,,,2354.16,0
,2353.43,0.00200297,,,2353.43,0
,2352.71,0.00234382,,,2352.71,0.000992323
,2351.98,0.00224431,,,2351.98,0.001165477
,2351.25,0.00243128,,,2351.25,0.001202743
,2350.53,0.00178819,,,2350.53,0.001308538
,2349.8,0.00143423,,,2349.8,0.001425077
,2349.07,0,,,2349.07,0.001185443
,2348.35,0,,,2348.35,0.000962595
,2347.62,0,,,2347.62,0
,2346.89,0,,,2346.89,0
,2346.17,0,,,2346.17,0
,2345.44,0,,,2345.44,0
,2344.71,0,,,2344.71,0
,2343.98,0,,,2343.98,0
,2343.26,0,,,2343.26,0
,2342.53,0,,,2342.53,0.001127687
,2341.8,0,,,2341.8,0.001134619
,2341.07,0,,,2341.07,0.001216549
,2340.34,0.00118969,,,2340.34,0.001463802
,2339.62,0.00162771,,,2339.62,0.001637368
,2338.89,0.00177843,,,2338.89,0.001363114
,2338.16,0.00148364,,,2338.16,0.001269574
,2337.43,0.00162152,,,2337.43,0.001174057
,2336.7,0.00117929,,,2336.7,0.001201288
,2335.97,0.0014511,,,2335.97,0.001252779
,2335.24,0.00119164,,,2335.24,0.001334086
,2334.52,0.00124206,,,2334.52,0.001263055
,2333.79,0,,,2333.79,0.001363558
,2333.06,0.00144259,,,2333.06,0.001399241
,2332.33,0.001583,,,2332.33,0.001472306
,2331.6,0.0012203,,,2331.6,0.001337772
,2330.87,0,,,2330.87,0.001187264
,2330.14,0,,,2330.14,0.000982711
,2329.41,0,,,2329.41,0
,2328.68,0.00114497,,,2328.68,0
,2327.95,0.00121222,,,2327.95,0
,2327.22,0.00134181,,,2327.22,0
,2326.49,0.00162205,,,2326.49,0
,2325.76,0.00182091,,,2325.76,0.001081857
,2325.03,0.00153403,,,2325.03,0.001406597
,2324.3,0.00171971,,,2324.3,0.001419371
,2323.57,0.00167473,,,2323.57,0.001515661
,2322.83,0.00237007,,,2322.83,0.00146047
,2322.1,0.00212202,,,2322.1,0.001552357
,2321.37,0.00233689,,,2321.37,0.001428495
,2320.64,0.00288546,,,2320.64,0.001596994
,2319.91,0.00306977,,,2319.91,0.00165381
,2319.18,0.00314158,,,2319.18,0.001743544
,2318.45,0.0029349,,,2318.45,0.001857923
,2317.71,0.00291569,,,2317.71,0.001678955
,2316.98,0.00343131,,,2316.98,0.00167375
,2316.25,0.00333297,,,2316.25,0.001930634
,2315.52,0.00364182,,,2315.52,0.001888412
,2314.79,0.00256998,,,2314.79,0.002095315
,2314.05,0.00245952,,,2314.05,0.002059298
,2313.32,0.00275523,,,2313.32,0.002257627
,2312.59,0.00295724,,,2312.59,0.002083831
,2311.86,0.00257686,,,2311.86,0.001622865
,2311.12,0.0021545,,,2311.12,0.001469712
,2310.39,0.00204735,,,2310.39,0.001197272
,2309.66,0.00198758,,,2309.66,0.001243517
,2308.92,0.00229867,,,2308.92,0.001356128
,2308.19,0.00234891,,,2308.19,0.001371744
,2307.46,0.00205429,,,2307.46,0.0014538
,2306.72,0.00153224,,,2306.72,0.001684336
,2305.99,0.00173699,,,2305.99,0.001513892
,2305.26,0.00182402,,,2305.26,0.001371658
,2304.52,0,,,2304.52,0.001093869
,2303.79,0,,,2303.79,0.001025225
,2303.05,0,,,2303.05,0
,2302.32,0,,,2302.32,0
,2301.59,0,,,2301.59,0
,2300.85,0,,,2300.85,0
,2300.12,0,,,2300.12,0
,2299.38,0.00121102,,,2299.38,0
,2298.65,0.00161101,,,2298.65,0
,2297.91,0.00188953,,,2297.91,0
,2297.18,0.00143685,,,2297.18,0
,2296.44,0.00127242,,,2296.44,0
,2295.71,0.00152757,,,2295.71,0
,2294.97,0.00182668,,,2294.97,0
,2294.24,0.00157038,,,2294.24,0
,2293.5,0.00162771,,,2293.5,0
,2292.76,0.00190297,,,2292.76,0
,2292.03,0.00195004,,,2292.03,0
,2291.29,0.00175162,,,2291.29,0
,2290.56,0.00158181,,,2290.56,0
,2289.82,0.00143649,,,2289.82,0
,2289.08,0.00119855,,,2289.08,0
,2288.35,0.00133737,,,2288.35,0
,2287.61,0.00121297,,,2287.61,0
,2286.87,0,,,2286.87,0
,2286.14,0,,,2286.14,0
,2285.4,0,,,2285.4,0
,2284.66,0,,,2284.66,0
,2283.93,0,,,2283.93,0
,2283.19,0,,,2283.19,0
,2282.45,0,,,2282.45,0
,2281.71,0,,,2281.71,0.000976632
,2280.98,0,,,2280.98,0.000996648
,2280.24,0,,,2280.24,0.001057228
,2279.5,0,,,2279.5,0.001032161
,2278.76,0,,,2278.76,0.000962106
,2278.02,0,,,2278.02,0.000929318
,2277.29,0,,,2277.29,0
,2276.55,0,,,2276.55,0
,2275.81,0,,,2275.81,0
,2275.07,0.00124808,,,2275.07,0
,2274.33,0,,,2274.33,0
,2273.59,0,,,2273.59,0
,2272.85,0,,,2272.85,0
,2272.11,0,,,2272.11,0
,2271.37,0,,,2271.37,0
,2270.64,0,,,2270.64,0
,2269.9,0,,,2269.9,0
,2269.16,0,,,2269.16,0
,2268.42,0,,,2268.42,0
,2267.68,0,,,2267.68,0.001025467
,2266.94,0,,,2266.94,0.001039518
,2266.2,0,,,2266.2,0.001201971
,2265.46,0,,,2265.46,0.001154125
,2264.72,0,,,2264.72,0.000953863
,2263.98,0,,,2263.98,0.00121863
,2263.23,0,,,2263.23,0
,2262.49,0,,,2262.49,0
,2261.75,0,,,2261.75,0
,2261.01,0,,,2261.01,0
,2260.27,0,,,2260.27,0
,2259.53,0,,,2259.53,0
,2258.79,0,,,2258.79,0
,2258.05,0,,,2258.05,0
,2257.31,0,,,2257.31,0
,2256.56,0,,,2256.56,0
,2255.82,0,,,2255.82,0
,2255.08,0,,,2255.08,0
,2254.34,0,,,2254.34,0
,2253.6,0,,,2253.6,0
,2252.85,0,,,2252.85,0
,2252.11,0,,,2252.11,0
,2251.37,0,,,2251.37,0
,2250.63,0,,,2250.63,0
,2249.88,0,,,2249.88,0
,2249.14,0,,,2249.14,0
,2248.4,0,,,2248.4,0
,2247.65,0,,,2247.65,0
,2246.91,0,,,2246.91,0
,2246.17,0,,,2246.17,0
,2245.42,0,,,2245.42,0
,2244.68,0,,,2244.68,0
,2243.94,0,,,2243.94,0
,2243.19,0,,,2243.19,0
,2242.45,0,,,2242.45,0
,2241.71,0,,,2241.71,0
,2240.96,0,,,2240.96,0
,2240.22,0,,,2240.22,0
,2239.47,0,,,2239.47,0
,2238.73,0,,,2238.73,0
,2237.98,0,,,2237.98,0
,2237.24,0,,,2237.24,0
,2236.49,0,,,2236.49,0
,2235.75,0,,,2235.75,0
,2235,0,,,2235,0
,2234.26,0,,,2234.26,0
,2233.51,0,,,2233.51,0
,2232.77,0,,,2232.77,0
,2232.02,0,,,2232.02,0
,2231.28,0,,,2231.28,0
,2230.53,0,,,2230.53,0
,2229.78,0,,,2229.78,0
,2229.04,0,,,2229.04,0
,2228.29,0,,,2228.29,0
,2227.54,0.00126949,,,2227.54,0
,2226.8,0.00129698,,,2226.8,0
,2226.05,0,,,2226.05,0
,2225.3,0,,,2225.3,0
,2224.56,0,,,2224.56,0
,2223.81,0,,,2223.81,0
,2223.06,0,,,2223.06,0
,2222.32,0,,,2222.32,0
,2221.57,0,,,2221.57,0
,2220.82,0,,,2220.82,0
,2220.07,0,,,2220.07,0
,2219.33,0,,,2219.33,0
,2218.58,0,,,2218.58,0
,2217.83,0,,,2217.83,0
,2217.08,0,,,2217.08,0
,2216.33,0,,,2216.33,0
,2215.59,0,,,2215.59,0
,2214.84,0,,,2214.84,0
,2214.09,0.00112591,,,2214.09,0
,2213.34,0.00156588,,,2213.34,0.000969393
,2212.59,0.00162732,,,2212.59,0.001116805
,2211.84,0.00158351,,,2211.84,0
,2211.09,0,,,2211.09,0.001176898
,2210.34,0,,,2210.34,0.001171916
,2209.59,0,,,2209.59,0
,2208.84,0,,,2208.84,0
,2208.09,0,,,2208.09,0
,2207.35,0,,,2207.35,0
,2206.6,0.00132059,,,2206.6,0
,2205.85,0.00176889,,,2205.85,0
,2205.1,0.00157993,,,2205.1,0
,2204.35,0.00114464,,,2204.35,0
,2203.59,0,,,2203.59,0.001228074
,2202.84,0,,,2202.84,0.001114172
,2202.09,0,,,2202.09,0
,2201.34,0,,,2201.34,0
,2200.59,0,,,2200.59,0
,2199.84,0,,,2199.84,0
,2199.09,0,,,2199.09,0
,2198.34,0,,,2198.34,0
,2197.59,0,,,2197.59,0
,2196.84,0,,,2196.84,0
,2196.09,0,,,2196.09,0.000967755
,2195.33,0,,,2195.33,0
,2194.58,0,,,2194.58,0
,2193.83,0,,,2193.83,0
,2193.08,0,,,2193.08,0
,2192.33,0,,,2192.33,0
,2191.57,0,,,2191.57,0
,2190.82,0,,,2190.82,0.000964431
,2190.07,0,,,2190.07,0.001206304
,2189.32,0,,,2189.32,0.001283343
,2188.56,0,,,2188.56,0.001171401
,2187.81,0,,,2187.81,0
,2187.06,0,,,2187.06,0
,2186.3,0,,,2186.3,0
,2185.55,0,,,2185.55,0
,2184.8,0,,,2184.8,0
,2184.04,0,,,2184.04,0
,2183.29,0,,,2183.29,0.001100976
,2182.54,0,,,2182.54,0.001160907
,2181.78,0,,,2181.78,0.00103411
,2181.03,0.00124516,,,2181.03,0.000961961
,2180.27,0.00137617,,,2180.27,0.000935895
,2179.52,0,,,2179.52,0
,2178.77,0,,,2178.77,0
,2178.01,0,,,2178.01,0
,2177.26,0.00132804,,,2177.26,0
,2176.5,0.00113258,,,2176.5,0
,2175.75,0.0012214,,,2175.75,0
,2174.99,0,,,2174.99,0
,2174.24,0,,,2174.24,0
,2173.48,0,,,2173.48,0
,2172.73,0.00125783,,,2172.73,0
,2171.97,0,,,2171.97,0
,2171.22,0,,,2171.22,0
,2170.46,0,,,2170.46,0
,2169.7,0.00114142,,,2169.7,0
,2168.95,0,,,2168.95,0
,2168.19,0,,,2168.19,0
,2167.44,0,,,2167.44,0
,2166.68,0,,,2166.68,0.000926796
,2165.92,0,,,2165.92,0
,2165.17,0,,,2165.17,0
